Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,category
20.0,6,64.0,3340.79714531494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0002993392944335,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
8.0,17,64.0,9658.953574060428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,1.0,1.0,6262,60,322,62.62,26.20000000000004,62.62,0.0001038289070129,100,686.440000000002,DOS-UDP_FLOOD,DoS
0.0,47,64.0,9002.391019724839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001126217842102,100,0.0,MIRAI-GREETH_FLOOD,Mirai
4.0,17,89.4,23.11060272204875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.7,0.7,1293,60,230,129.3,71.00712014376525,129.3,0.0451150894165039,10,5042.011111111112,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,41036.14127776148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.43687629699707e-05,100,0.0,DOS-TCP_FLOOD,DoS
32.0,6,62.3,1416.4203701202216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13512,66,1494,1351.2,451.5732498720446,1351.2,0.0007333993911743,10,203918.4,DNS_SPOOFING,Spoofing
20.0,6,64.0,54670.28154327424,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.34512710571289e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
8.0,17,64.0,48567.670217693376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.0589828491210937e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
32.0,6,147.5,3050.6247727107425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,2962,934.8,1012.4501414335864,934.8,0.0007764101028442,10,1025055.2888888888,BENIGN,Benign
8.0,17,64.0,20492.007035372288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6023,60,83,60.23,2.300000000000004,60.23,4.880905151367188e-05,100,5.290000000000015,DDOS-UDP_FLOOD,DDoS
20.0,6,64.0,26322.982301995733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.798961639404297e-05,100,0.0,DOS-TCP_FLOOD,DoS
20.0,6,64.0,7477.144130492914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000133740901947,100,0.0,DOS-SYN_FLOOD,DoS
8.0,17,64.0,27654.14386497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.617048263549805e-05,100,0.0,DOS-UDP_FLOOD,DoS
8.0,17,64.0,15184.100206349782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.585836410522461e-05,100,0.0,DOS-UDP_FLOOD,DoS
20.0,6,64.0,13779.827846770484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.256984710693359e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
30.8,6,79.9,130.67303887817508,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2117,60,1529,211.7,462.8558810976335,211.7,0.0077012777328491,10,214235.56666666665,BENIGN,Benign
8.0,17,64.0,9683.259840701836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,0.0001032710075378,100,0.0,DOS-UDP_FLOOD,DoS
20.0,6,64.0,29137.22820423758,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.432035446166992e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
0.0,1,64.0,9310.124081596414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.000107421875,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,29070.584973662324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.44085693359375e-05,100,0.0,DOS-SYN_FLOOD,DoS
23.2,6,80.9,101.7005603551745,0.0,0.0,0.0,0.5,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,1.0,1.0,2679,66,636,267.9,192.28246005406848,267.9,0.0098330974578857,10,36972.54444444445,BENIGN,Benign
8.0,17,64.0,23612.587963744863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2359828948974606e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
3.52,47,66.83,363.65483905928255,0.0,0.01,0.0,0.04,0.05,0.0,0.0,5,1,0,0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.06,0.2,0.0,0.0,0.02,0.0,1.0,1.0,46858,50,1392,468.58,234.9064795645581,468.58,0.0028172898292541,100,55181.05414141416,MIRAI-GREIP_FLOOD,Mirai
0.0,47,64.0,12453.396674584325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,8.18014144897461e-05,100,0.0,MIRAI-GREIP_FLOOD,Mirai
0.0,47,64.0,11934.623264284088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,8.379936218261719e-05,100,0.0,MIRAI-GREETH_FLOOD,Mirai
8.0,17,65.28,13415.762538382804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16162,86,200,161.62,8.53132078540213,161.62,7.469892501831055e-05,100,72.78343434343441,DOS-UDP_FLOOD,DoS
12.8,17,51.8,225.10809128185312,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,3139,46,710,313.9,337.3459977859857,313.9,0.004707908630371,10,113802.32222222224,MITM-ARPSPOOFING,Spoofing
7.68,17,63.36,5299.116877866357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.01,0.03,0.0,0.99,0.99,54699,60,582,546.99,55.94540899733236,546.99,0.0001895499229431,100,3129.8887878787964,MIRAI-UDPPLAIN,Mirai
8.0,17,64.0,3846.891251112069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54924,78,554,549.24,47.600000000000016,549.24,0.0002624607086181,100,2265.7600000000016,MIRAI-UDPPLAIN,Mirai
8.0,17,64.0,21313.60333350272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16200,162,162,162.0,0.0,162.0,4.691839218139648e-05,100,0.0,DOS-UDP_FLOOD,DoS
0.0,47,64.0,8211.566623595285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001217913627624,100,0.0,MIRAI-GREETH_FLOOD,Mirai
32.0,6,71.8,110.75678316323165,0.2,0.0,0.0,0.3,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4201,66,1466,420.1,593.1796523819745,420.1,0.0123236894607543,10,351862.1000000001,RECON-PORTSCAN,Recon
32.0,6,105.3,12210.491994177584,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10470,66,1500,1047.0,677.0558814947749,1047.0,8.220672607421875e-05,10,458404.6666666667,DNS_SPOOFING,Spoofing
20.0,6,64.0,15281.46609829854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.543874740600587e-05,100,0.0,DOS-SYN_FLOOD,DoS
20.2,6,64.0,2870.687436690668,0.99,0.01,0.99,0.0,0.0,0.0,0.0,0,1,99,99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999992,60.14,0.0003484582901,100,1.9599999999999984,DDOS-RSTFINFLOOD,DDoS
8.0,17,64.0,3624.089722985467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0002759408950805,100,0.0,MIRAI-UDPPLAIN,Mirai
0.0,1,64.0,45124.30338891877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2170543670654296e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,26336.20494788396,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.798007965087891e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
8.0,17,64.0,29411.00904564897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.435134887695313e-05,100,0.0,DOS-UDP_FLOOD,DoS
32.0,6,164.8,842.0268208463824,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5094,66,1514,509.4,693.7960315058982,509.4,0.0011878013610839,10,481352.9333333333,BENIGN,Benign
0.48,47,62.72,1459.3807301941872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.98,0.98,53704,46,578,537.04,139.71037285337226,537.04,0.0006852316856384,100,19518.988282828293,MIRAI-GREIP_FLOOD,Mirai
23.6,6,127.6,294.2400752032663,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1788,60,766,178.8,212.8101919029673,178.8,0.0035117864608764,10,45288.17777777779,BENIGN,Benign
27.76,6,64.0,3498.2268261355484,0.02,0.01,0.34,0.19,0.64,0.0,0.0,64,1,2,34,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,120354,60,2962,1203.54,1009.9236136731062,1203.54,0.0002858591079711,100,1019945.7054545452,DOS-HTTP_FLOOD,DoS
0.0,1,64.0,23923.70522473192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.180908203125e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
32.0,6,61.6,1182.4600377773393,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,2962,645.2,1012.4501414335864,645.2,0.0008457899093627,10,1025055.288888889,MITM-ARPSPOOFING,Spoofing
17.6,17,97.2,89.6651801938543,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,714,60,156,71.4,29.859671799937782,71.4,0.0127465963363647,10,891.5999999999999,BENIGN,Benign
0.0,47,64.0,1400.3465556442163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0007152485847473,100,0.0,MIRAI-GREIP_FLOOD,Mirai
0.0,1,64.0,29367.76361854082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.407001495361328e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,53417.01477330617,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.873016357421875e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
20.0,6,64.0,34141.6687016687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9289722442626952e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
32.0,6,64.0,2395.239563702816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.0026041030883789,10,372747.37777777785,BENIGN,Benign
8.0,17,64.0,2495.0649597867987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0004019093513488,100,0.0,MIRAI-UDPPLAIN,Mirai
19.88,6,64.0,19959.569810602454,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6276,60,336,62.76,27.59999999999997,62.76,5.011081695556641e-05,100,761.7599999999983,DDOS-PSHACK_FLOOD,DDoS
20.0,6,64.0,15039.816408491108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.649017333984375e-05,100,0.0,DOS-TCP_FLOOD,DoS
29.2,6,91.6,535.3906638924701,0.0,0.1,0.1,0.0,0.9,0.0,0.0,9,1,0,1,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6362,54,1500,636.2,742.1790439869166,636.2,0.0018877983093261,10,550829.7333333334,DNS_SPOOFING,Spoofing
20.2,6,64.0,23992.1290470198,0.0,0.01,0.0,0.99,0.99,0.0,0.0,99,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,4.6539306640625e-05,100,1.9599999999999995,DDOS-PSHACK_FLOOD,DDoS
20.0,6,64.0,31045.92153960029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.221035003662109e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
19.8,6,63.36,7865.99152319868,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001271295547485,100,0.0,DDOS-RSTFINFLOOD,DDoS
0.0,1,64.0,24142.65814770045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.142999649047852e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.12,6,64.0,21734.397346875325,0.01,0.99,0.0,0.0,0.01,0.0,0.0,1,99,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.599999999999999,60.06,4.601001739501953e-05,100,0.3599999999999987,DDOS-SYN_FLOOD,DDoS
20.0,6,64.0,44682.04964312347,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2389888763427734e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
22.4,6,95.2,28.257601174956715,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,1087,60,284,108.7,66.98100891712184,108.7,0.0436190128326416,10,4486.455555555556,RECON-HOSTDISCOVERY,Recon
32.0,6,215.2,2124.020863928698,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2022,66,1428,202.2,430.7022173149333,202.2,0.0006042957305908,10,185504.4,BENIGN,Benign
20.0,6,64.0,27173.98121153223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.680944442749023e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
20.0,6,64.0,25887.56943587212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.862857818603516e-05,100,0.0,DOS-TCP_FLOOD,DoS
20.0,6,64.0,22862.226098332063,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.374980926513672e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
0.0,1,64.0,1229.5756893508992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,104144,82,1514,1041.44,676.7367976793735,1041.44,0.0008217883110046,100,457972.6933333332,DDOS-ICMP_FRAGMENTATION,DDoS
32.0,6,181.6,9670.979940050724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5004,66,1514,500.4,699.4504509494102,500.4,0.0001035928726196,10,489230.93333333335,BENIGN,Benign
19.8,6,63.36,19766.737358028186,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.059003829956055e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
7.52,17,75.46,6041.576400092187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.06,0.0,1.0,1.0,6060,60,70,60.6,2.386832565759421,60.6,0.0001655197143554,100,5.696969696969703,DOS-UDP_FLOOD,DoS
0.0,1,64.0,67151.84117835415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4891624450683594e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.12,6,64.0,21542.39342578325,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6157,60,217,61.57,15.699999999999974,61.57,4.6420097351074216e-05,100,246.4899999999992,DOS-TCP_FLOOD,DoS
0.4,1,64.0,22040.48344718865,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,4.538059234619141e-05,100,1.9599999999999995,DDOS-ICMP_FLOOD,DDoS
0.0,1,64.0,65017.88869942645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.538991928100586e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
19.96,6,66.34,693.5290197874589,0.02,0.01,0.0,0.04,0.11,0.0,0.0,11,1,2,0,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.95,0.95,7079,60,704,70.79,68.82818529431887,70.79,0.0014419198036193,100,4737.319090909093,DOS-TCP_FLOOD,DoS
20.0,6,64.0,26204.57328501812,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0,70,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8161277770996094e-05,100,0.0,DOS-SYN_FLOOD,DoS
20.0,6,64.0,16136.903662665436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.196975708007813e-05,100,0.0,DOS-TCP_FLOOD,DoS
32.0,6,64.0,7758.608953015168,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14830,1466,1500,1483.0,17.919573407620817,1483.0,0.0001291990280151,10,321.1111111111111,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,31614.56244817969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.1630992889404294e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
20.0,6,64.0,26601.78854569671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.759145736694336e-05,100,0.0,DOS-TCP_FLOOD,DoS
