pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
3943,1526344339.209764,e,tcp,192.168.100.147,51614,192.168.100.3,7070,2,120,RST,1526344339.210045,3983,0.000281,0.000281,0.0,,,0.000281,0.000281,0.000281,,,,,1,1,60,60,3558.718994,0.0,0.0,1,Reconnaissance,Service_Scan
1704530,1526963784.79823,e,udp,192.168.100.147,52652,8.8.8.8,53,2,172,CON,1526963784.806566,3377,0.008336,0.008336,0.0,,,0.008336,0.008336,0.008336,,,,,1,1,86,86,119.961609,0.0,0.0,0,Normal,Normal
145764,1526879724.190137,e,tcp,192.168.100.147,37741,192.168.100.3,801,2,120,RST,1526879724.190164,4788,2.7e-05,2.7e-05,0.0,,,2.7e-05,2.7e-05,2.7e-05,,,,,1,1,60,60,37037.035156,0.0,0.0,1,Reconnaissance,Service_Scan
23876695,1528086070.613449,e,udp,192.168.100.7,365,192.168.100.3,565,566,33960,INT,1528086085.609644,434,14.996195,4.990442,0.00164,,,14.971325,4.988968,4.991339,,,,,566,0,33960,0,37.676224,37.676224,0.0,0,Normal,Normal
674493,1526898851.69295,e,tcp,192.168.100.148,57184,192.168.100.3,15409,2,120,RST,1526898851.757227,175177,0.064277,0.064277,0.0,,,0.064277,0.064277,0.064277,,,,,1,1,60,60,15.557664,0.0,0.0,1,Reconnaissance,Service_Scan
432354,1526881052.695313,e,tcp,192.168.100.148,65131,192.168.100.3,32777,2,120,RST,1526881052.695361,275667,4.8e-05,4.8e-05,0.0,,,4.8e-05,4.8e-05,4.8e-05,,,,,1,1,60,60,20833.332031,0.0,0.0,1,Reconnaissance,Service_Scan
588039,1526898845.001947,e,tcp,192.168.100.150,54114,192.168.100.3,40331,2,120,RST,1526898845.023913,88721,0.021966,0.021966,0.0,,,0.021966,0.021966,0.021966,,,,,1,1,60,60,45.524902,0.0,0.0,1,Reconnaissance,Service_Scan
9956562,1528082995.692015,e g,tcp,192.168.100.147,40982.0,192.168.100.3,80.0,6,548,RST,1528083023.34291,178254,27.650894,0.155952,0.014312,,,0.311904,0.14164,0.170264,,,,,4,2,428,120,0.180826,0.108496,0.036165,1,DDoS/DoS,TCP
34873307,1528095722.026141,e,tcp,192.168.100.148,7571,192.168.100.3,80,4,428,RST,1528095731.752161,16835,9.72602,0.008313,0.008313,,,0.016626,0.0,0.016626,,,,,3,1,368,60,0.308451,0.205634,0.0,1,DDoS/DoS,TCP
460535,1526887221.403408,e,tcp,192.168.100.3,58028.0,13.211.17.145,8883.0,1328,582392,CON,1526888942.317093,11,1720.913696,3.343068,1.87118,,,1113.241577,0.006093,4.999975,,,,,666,662,538700,43692,0.771102,0.386424,0.384098,0,Normal,Normal
3957453,1528081744.500847,e,udp,192.168.100.7,365.0,192.168.100.3,565.0,2505,150300,INT,1528081802.793322,174,58.292477,4.831762,0.501875,,,57.981148,3.167642,4.997724,,,,,2505,0,150300,0,42.955799,42.955799,0.0,0,Normal,Normal
9921889,1528082991.590137,e s,tcp,192.168.100.148,58141.0,192.168.100.5,80.0,4,616,REQ,1528083034.841347,143581,43.251209,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.069362,0.069362,0.0,1,DDoS/DoS,TCP
672303,1526898851.480956,e,tcp,192.168.100.150,54114,192.168.100.3,23901,2,120,RST,1526898851.523592,172987,0.042636,0.042636,0.0,,,0.042636,0.042636,0.042636,,,,,1,1,60,60,23.454357,0.0,0.0,1,Reconnaissance,Service_Scan
9130407,1528082809.12735,e g,tcp,192.168.100.147,27739.0,192.168.100.3,80.0,6,548,RST,1528082834.813449,138585,25.686098,0.163176,0.007069,,,0.326352,0.156107,0.170245,,,,,4,2,428,120,0.194658,0.116795,0.038932,1,DDoS/DoS,TCP
34968015,1528095724.280092,e s,tcp,192.168.100.149,26039,192.168.100.3,80,4,428,RST,1528095734.87001,111543,10.589918,0.095439,0.095439,,,0.190877,0.0,0.190877,,,,,3,1,368,60,0.283288,0.188859,0.0,1,DDoS/DoS,TCP
9852244,1528082986.625601,e s,tcp,192.168.100.150,51217.0,192.168.100.6,80.0,4,522,RST,1528083026.86321,73936,40.23761,0.018585,0.026283,,,0.055754,0.0,0.055754,,,,,3,1,462,60,0.074557,0.049705,0.0,1,DDoS/DoS,TCP
34886865,1528095722.339963,e s,tcp,192.168.100.148,13031,192.168.100.3,80,4,428,RST,1528095732.589131,30393,10.249168,0.146016,0.146016,,,0.292032,0.0,0.292032,,,,,3,1,368,60,0.292707,0.195138,0.0,1,DDoS/DoS,TCP
33916,1526348308.710891,e,tcp,192.168.100.150,59768,192.168.100.5,8084,2,120,RST,1526348308.711441,5280,0.00055,0.00055,0.0,,,0.00055,0.00055,0.00055,,,,,1,1,60,60,1818.181885,0.0,0.0,1,Reconnaissance,Service_Scan
41408428,1528096408.353001,e,tcp,192.168.100.46,80.0,192.168.100.5,80.0,1200,1123290,CON,1528096423.345337,871,14.992336,4.989081,0.000614,,,14.967243,4.988283,4.990636,,,,,1200,0,1123290,0,79.97419,79.97419,0.0,0,Normal,Normal
686247,1526898852.905793,e,tcp,192.168.100.149,40081,192.168.100.3,29347,2,120,RST,1526898852.9661,186931,0.060307,0.060307,0.0,,,0.060307,0.060307,0.060307,,,,,1,1,60,60,16.581823,0.0,0.0,1,Reconnaissance,Service_Scan
34902554,1528095722.613307,e s,tcp,192.168.100.149,8080,192.168.100.3,80,4,428,RST,1528095733.423941,46082,10.810634,0.12703,0.12703,,,0.25406,0.0,0.25406,,,,,3,1,368,60,0.277505,0.185003,0.0,1,DDoS/DoS,TCP
1829709,1529381635.258207,e,tcp,192.168.100.149,40052,192.168.100.3,22,29,5270,RST,1529381638.217687,649,2.95948,2.95948,0.0,,,2.95948,2.95948,2.95948,,,,,14,15,1732,3538,9.461122,4.392663,4.730561,1,Theft,Keylogging
34849047,1528103362.34204,e,tcp,192.168.100.148,41192,192.168.100.3,80,10,1555,RST,1528103398.410324,3049,36.068283,2e-05,3.5e-05,,,8.1e-05,0.0,8.1e-05,,,,,6,4,789,766,0.249527,0.138626,0.249901,1,DDoS/DoS,HTTP
1109433,1526954524.115455,e,udp,192.168.100.147,57060,129.250.35.251,123,2,180,CON,1526954524.122656,1936,0.007201,0.007201,0.0,,,0.007201,0.007201,0.007201,,,,,1,1,90,90,138.869598,0.0,0.0,0,Normal,Normal
299223,1526880848.750079,e,tcp,192.168.100.150,56304,192.168.100.3,48641,2,120,RST,1526880848.798696,142515,0.048617,0.048617,0.0,,,0.048617,0.048617,0.048617,,,,,1,1,60,60,20.568935,0.0,0.0,1,Reconnaissance,Service_Scan
931384,1526949246.771823,e,tcp,192.168.100.150,49731,192.168.100.3,28161,2,120,RST,1526949246.812257,111790,0.040434,0.040434,0.0,,,0.040434,0.040434,0.040434,,,,,1,1,60,60,24.731663,0.0,0.0,1,Reconnaissance,Service_Scan
491367,1526897868.527166,e,udp,192.168.100.149,33163,192.168.100.3,17762,1,60,INT,1526897868.527166,9658,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
935875,1526949247.105117,e,tcp,192.168.100.147,47422.0,192.168.100.3,5320.0,2,120,RST,1526949247.1229,116281,0.017783,0.017783,0.0,,,0.017783,0.017783,0.017783,,,,,1,1,60,60,56.233482,0.0,0.0,1,Reconnaissance,Service_Scan
9537780,1528082922.675356,e s,tcp,192.168.100.148,6460.0,192.168.100.5,80.0,6,924,REQ,1528082975.792383,21633,53.117027,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.094132,0.094132,0.0,1,DDoS/DoS,TCP
9535975,1528082922.571928,e g,tcp,192.168.100.147,53038.0,192.168.100.3,80.0,9,822,RST,1528082974.371411,19828,51.799484,0.140624,0.020368,,,0.421871,0.114629,0.164369,,,,,6,3,642,180,0.154442,0.096526,0.03861,1,DDoS/DoS,TCP
513531,1526898841.373248,e,tcp,192.168.100.147,65233.0,192.168.100.3,31621.0,2,120,RST,1526898841.373699,14213,0.000451,0.000451,0.0,,,0.000451,0.000451,0.000451,,,,,1,1,60,60,2217.294922,0.0,0.0,1,Reconnaissance,Service_Scan
486724,1526897724.149562,e,tcp,192.168.100.147,41224,192.168.100.3,1121,2,120,RST,1526897724.149755,5039,0.000193,0.000193,0.0,,,0.000193,0.000193,0.000193,,,,,1,1,60,60,5181.347168,0.0,0.0,1,Reconnaissance,Service_Scan
9891900,1528082988.96015,e s,tcp,192.168.100.149,1633.0,192.168.100.7,80.0,8,1232,REQ,1528083034.889636,113592,45.929485,0.234367,0.574079,,,1.640566,0.0,1.640566,,,,,8,0,1232,0,0.152408,0.152408,0.0,1,DDoS/DoS,TCP
1756994,1526980710.771934,e,udp,192.168.100.7,40327,192.168.159.152,53,2,176,INT,1526980715.819882,19958,5.047948,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.1981,0.1981,0.0,0,Normal,Normal
694579,1526898853.823901,e,tcp,192.168.100.150,54114,192.168.100.3,64392,2,120,RST,1526898853.88336,195263,0.059459,0.059459,0.0,,,0.059459,0.059459,0.059459,,,,,1,1,60,60,16.818312,0.0,0.0,1,Reconnaissance,Service_Scan
36391,1526348458.858169,e s,tcp,192.168.100.148,2456,192.168.100.3,253,4,240,RST,1526348458.865709,7766,0.00754,0.00754,0.0,,,0.00754,0.00754,0.00754,,,,,2,2,120,120,397.877991,132.625992,132.625992,1,Reconnaissance,Service_Scan
1737075,1526964632.196528,e,udp,192.168.100.7,59315,192.168.159.152,53,2,176,INT,1526964637.244586,36291,5.048058,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198096,0.198096,0.0,0,Normal,Normal
393430,1526880858.596543,e,tcp,192.168.100.149,57044,192.168.100.3,8028,2,120,RST,1526880858.630782,236723,0.034239,0.034239,0.0,,,0.034239,0.034239,0.034239,,,,,1,1,60,60,29.206459,0.0,0.0,1,Reconnaissance,Service_Scan
34856269,1528104149.88031,e s,tcp,192.168.100.149,58370.0,192.168.100.7,80,11,2337,RST,1528104181.458444,4794,31.578135,0.767198,0.552423,,,2.301594,0.0,1.278515,,,,,7,4,941,1396,0.316675,0.190005,0.099011,1,DDoS/DoS,HTTP
1483908,1526876417.527439,e,udp,192.168.100.7,53425,192.168.159.152,53,2,172,INT,1526876422.575631,17855,5.048192,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198091,0.198091,0.0,0,Normal,Normal
514634,1526898841.398061,e,tcp,192.168.100.147,65233.0,192.168.100.3,34421.0,2,120,RST,1526898841.398493,15316,0.000432,0.000432,0.0,,,0.000432,0.000432,0.000432,,,,,1,1,60,60,2314.814697,0.0,0.0,1,Reconnaissance,Service_Scan
3261456,1528081583.175576,e,udp,192.168.100.3,39589.0,96.7.49.66,53.0,2,408,CON,1528081583.326088,90721,0.150512,0.150512,0.0,,,0.150512,0.150512,0.150512,,,,,1,1,95,313,6.643989,0.0,0.0,0,Normal,Normal
789263,1526903602.93363,e,udp,192.168.100.27,68,192.168.100.1,67,2,684,CON,1526903602.939049,409,0.005419,0.005419,0.0,,,0.005419,0.005419,0.005419,,,,,1,1,342,342,184.535889,0.0,0.0,0,Normal,Normal
238667,1526880844.638407,e,tcp,192.168.100.150,56304,192.168.100.3,23205,2,120,RST,1526880844.639865,81959,0.001458,0.001458,0.0,,,0.001458,0.001458,0.001458,,,,,1,1,60,60,685.871033,0.0,0.0,1,Reconnaissance,Service_Scan
973190,1526949250.073742,e,tcp,192.168.100.149,41607,192.168.100.3,34171,2,120,RST,1526949250.109619,153597,0.035877,0.035877,0.0,,,0.035877,0.035877,0.035877,,,,,1,1,60,60,27.873011,0.0,0.0,1,Reconnaissance,Service_Scan
34934871,1528095723.311197,e s,tcp,192.168.100.147,28296,192.168.100.3,80,3,462,REQ,1528095737.829801,78399,14.518604,2.322709,2.322709,,,4.645417,0.0,4.645417,,,,,3,0,462,0,0.137754,0.137754,0.0,1,DDoS/DoS,TCP
538232,1526898842.069504,e,tcp,192.168.100.149,40081.0,192.168.100.3,38716.0,2,120,RST,1526898842.070807,38914,0.001303,0.001303,0.0,,,0.001303,0.001303,0.001303,,,,,1,1,60,60,767.459717,0.0,0.0,1,Reconnaissance,Service_Scan
9684722,1528082933.452635,e g,tcp,192.168.100.147,13369.0,192.168.100.3,80.0,6,548,RST,1528082959.679722,168575,26.227087,0.129019,0.02685,,,0.258039,0.10217,0.155869,,,,,4,2,428,120,0.190643,0.114386,0.038129,1,DDoS/DoS,TCP
465977,1526888956.389405,e,udp,192.168.100.3,7428.0,205.251.198.119,53.0,2,366,CON,1526888956.640003,64,0.250598,0.250598,0.0,,,0.250598,0.250598,0.250598,,,,,1,1,98,268,3.990455,0.0,0.0,0,Normal,Normal
9443847,1528082872.225477,e s,tcp,192.168.100.150,50951.0,192.168.100.6,80.0,3,462,REQ,1528082908.601417,189864,36.375938,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.054981,0.054981,0.0,1,DDoS/DoS,TCP
451552,1526884963.569845,e,tcp,192.168.100.149,4672.0,192.168.100.3,3584,2,120,RST,1526884963.569875,5040,3e-05,3e-05,0.0,,,3e-05,3e-05,3e-05,,,,,1,1,60,60,33333.335938,0.0,0.0,1,Reconnaissance,Service_Scan
9846352,1528082986.280753,e s,tcp,192.168.100.149,43942.0,192.168.100.7,80.0,7,1078,REQ,1528083032.394393,68044,46.11364,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.130113,0.130113,0.0,1,DDoS/DoS,TCP
469383,1526889798.656831,e,tcp,192.168.100.148,10721.0,192.168.100.3,8430.0,2,120,RST,1526889798.656929,3656,9.8e-05,9.8e-05,0.0,,,9.8e-05,9.8e-05,9.8e-05,,,,,1,1,60,60,10204.082031,0.0,0.0,1,Reconnaissance,Service_Scan
903983,1526949244.972452,e,tcp,192.168.100.147,47423,192.168.100.3,13489,2,120,RST,1526949245.000527,84389,0.028075,0.028075,0.0,,,0.028075,0.028075,0.028075,,,,,1,1,60,60,35.618877,0.0,0.0,1,Reconnaissance,Service_Scan
1775113,1526981326.677781,e,udp,192.168.100.7,44727,192.168.159.152,53,2,176,INT,1526981331.725622,38323,5.047841,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198105,0.198105,0.0,0,Normal,Normal
9889871,1528082988.870033,e s,tcp,192.168.100.149,377.0,192.168.100.7,80.0,8,1232,REQ,1528083034.760696,111563,45.890663,0.234619,0.574698,,,1.642336,0.0,1.642336,,,,,8,0,1232,0,0.152536,0.152536,0.0,1,DDoS/DoS,TCP
1112055,1526955356.228302,e,udp,192.168.100.3,26359,216.239.34.10,53,2,201,CON,1526955356.371434,4725,0.143132,0.143132,0.0,,,0.143132,0.143132,0.143132,,,,,1,1,98,103,6.986558,0.0,0.0,0,Normal,Normal
316086,1526880850.268033,e,tcp,192.168.100.147,59460,192.168.100.3,62237,2,120,RST,1526880850.307922,159378,0.039889,0.039889,0.0,,,0.039889,0.039889,0.039889,,,,,1,1,60,60,25.069569,0.0,0.0,1,Reconnaissance,Service_Scan
34890974,1528095722.413659,e s,tcp,192.168.100.150,5340,192.168.100.3,80,2,308,REQ,1528095734.344918,34502,11.931259,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.083813,0.083813,0.0,1,DDoS/DoS,TCP
423628,1526881003.212881,e,tcp,192.168.100.150,49096,192.168.100.3,1883,6,662,RST,1526881003.213005,266921,0.000124,0.000124,0.0,,,0.000124,0.000124,0.000124,,,,,3,3,456,206,40322.582031,16129.032227,16129.032227,1,Reconnaissance,Service_Scan
451707,1526885000.576692,e,tcp,192.168.100.149,4709.0,192.168.100.3,3621,2,120,RST,1526885000.576745,5203,5.3e-05,5.3e-05,0.0,,,5.3e-05,5.3e-05,5.3e-05,,,,,1,1,60,60,18867.923828,0.0,0.0,1,Reconnaissance,Service_Scan
596376,1526898845.461204,e,tcp,192.168.100.150,54114,192.168.100.3,55139,2,120,RST,1526898845.479073,97058,0.017869,0.017869,0.0,,,0.017869,0.017869,0.017869,,,,,1,1,60,60,55.962841,0.0,0.0,1,Reconnaissance,Service_Scan
34914284,1528095722.837111,e s,tcp,192.168.100.149,11539,192.168.100.3,80,2,308,REQ,1528095733.391565,57812,10.554454,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.094747,0.094747,0.0,1,DDoS/DoS,TCP
852873,1526949243.175581,e,tcp,192.168.100.148,42640,192.168.100.3,9175,2,120,RST,1526949243.176535,33279,0.000954,0.000954,0.0,,,0.000954,0.000954,0.000954,,,,,1,1,60,60,1048.218018,0.0,0.0,1,Reconnaissance,Service_Scan
399551,1526880859.176097,e,tcp,192.168.100.149,57044,192.168.100.3,51243,2,120,RST,1526880859.19393,242844,0.017833,0.017833,0.0,,,0.017833,0.017833,0.017833,,,,,1,1,60,60,56.075813,0.0,0.0,1,Reconnaissance,Service_Scan
34953827,1528095723.827103,e s,tcp,192.168.100.149,21870,192.168.100.3,80,2,308,REQ,1528095734.367816,97355,10.540713,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.09487,0.09487,0.0,1,DDoS/DoS,TCP
57026312,1528099481.024546,e,tcp,192.168.100.3,41307,52.64.239.193,8883,12,5013,CON,1528099491.05389,262156,10.029344,1.140287,0.791437,,,3.42086,0.021028,1.701649,,,,,6,6,4617,396,1.096782,0.499585,0.498537,0,Normal,Normal
34848991,1528103362.325145,e,tcp,192.168.100.148,41080,192.168.100.3,80,10,1767,RST,1528103398.410347,2993,36.085201,0.003832,0.005419,,,0.011495,0.0,0.011495,,,,,6,4,1001,766,0.24941,0.138561,0.593152,1,DDoS/DoS,HTTP
93521,1526351719.457709,e,tcp,192.168.100.148,33835,192.168.100.6,1022,2,120,RST,1526351719.457782,2896,7.3e-05,7.3e-05,0.0,,,7.3e-05,7.3e-05,7.3e-05,,,,,1,1,60,60,13698.629883,0.0,0.0,1,Reconnaissance,Service_Scan
15416,1526345486.969099,e,tcp,192.168.100.149,55267,192.168.100.3,3333,2,120,RST,1526345486.969248,16017,0.000149,0.000149,0.0,,,0.000149,0.000149,0.000149,,,,,1,1,60,60,6711.40918,0.0,0.0,1,Reconnaissance,Service_Scan
1829415,1529381481.138997,e,tcp,192.168.100.3,43637,192.168.100.150,4433,2,134,RST,1529381481.139131,335,0.000134,0.000134,0.0,,,0.000134,0.000134,0.000134,,,,,1,1,74,60,7462.686523,0.0,0.0,1,Theft,Keylogging
28043894,1528086566.489211,e,tcp,192.168.100.3,41307,52.64.239.193,8883,24,10287,CON,1528086595.857082,14501,29.36787,2.428322,1.856509,,,14.569929,0.006705,4.358541,,,,,12,12,9495,792,0.783169,0.374645,0.374559,0,Normal,Normal
9381337,1528082866.011436,e s,tcp,192.168.100.149,23475.0,192.168.100.7,80.0,4,616,REQ,1528082910.48695,127354,44.475513,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.067453,0.067453,0.0,1,DDoS/DoS,TCP
20932,1526345566.941143,e,tcp,192.168.100.150,52230.0,192.168.100.3,3306.0,13,1113,FIN,1526345567.140586,21533,0.199443,0.199443,0.0,,,0.199443,0.199443,0.199443,,,,,7,6,532,581,60.167568,30.083784,25.06982,1,Reconnaissance,Service_Scan
213563,1526880843.305583,e,tcp,192.168.100.147,59460,192.168.100.3,24707,2,120,RST,1526880843.320315,56855,0.014732,0.014732,0.0,,,0.014732,0.014732,0.014732,,,,,1,1,60,60,67.879448,0.0,0.0,1,Reconnaissance,Service_Scan
1674237,1526962990.032512,e,udp,192.168.100.148,49328,8.8.8.8,53,2,340,CON,1526962990.17796,28249,0.145448,0.145448,0.0,,,0.145448,0.145448,0.145448,,,,,1,1,81,259,6.875309,0.0,0.0,0,Normal,Normal
329667,1526880851.578801,e,tcp,192.168.100.147,59460,192.168.100.3,34107,2,120,RST,1526880851.636716,172960,0.057915,0.057915,0.0,,,0.057915,0.057915,0.057915,,,,,1,1,60,60,17.266684,0.0,0.0,1,Reconnaissance,Service_Scan
9570367,1528082924.665618,e s,tcp,192.168.100.150,36511.0,192.168.100.6,80.0,6,736,RST,1528082981.595236,54220,56.929619,0.024096,0.024108,,,0.096384,0.0,0.049253,,,,,4,2,616,120,0.087828,0.052742,0.01758,1,DDoS/DoS,TCP
920490,1526949246.106811,e,tcp,192.168.100.149,41608,192.168.100.3,51767,2,120,RST,1526949246.109677,100896,0.002866,0.002866,0.0,,,0.002866,0.002866,0.002866,,,,,1,1,60,60,348.918365,0.0,0.0,1,Reconnaissance,Service_Scan
163046,1526880841.836199,e,tcp,192.168.100.148,40850,192.168.100.3,11133,2,120,RST,1526880841.836206,6338,7e-06,7e-06,0.0,,,7e-06,7e-06,7e-06,,,,,1,1,60,60,142857.140625,0.0,0.0,1,Reconnaissance,Service_Scan
34878616,1528095722.156629,e,tcp,192.168.100.147,14075,192.168.100.3,80,4,428,RST,1528095731.614193,22144,9.457564,0.010077,0.010077,,,0.020155,0.0,0.020155,,,,,3,1,368,60,0.317206,0.211471,0.0,1,DDoS/DoS,TCP
723360,1526898857.131399,e,tcp,192.168.100.150,54114,192.168.100.3,51544,2,120,RST,1526898857.163247,224045,0.031848,0.031848,0.0,,,0.031848,0.031848,0.031848,,,,,1,1,60,60,31.399147,0.0,0.0,1,Reconnaissance,Service_Scan
34902128,1528095722.610043,e,tcp,192.168.100.148,16677,192.168.100.3,80,4,428,RST,1528095732.647582,45656,10.037539,0.044364,0.044364,,,0.088728,0.0,0.088728,,,,,3,1,368,60,0.298878,0.199252,0.0,1,DDoS/DoS,TCP
95213,1526351933.762832,e,tcp,192.168.100.148,2130,192.168.100.6,189,2,120,RST,1526351933.762944,4636,0.000112,0.000112,0.0,,,0.000112,0.000112,0.000112,,,,,1,1,60,60,8928.571289,0.0,0.0,1,Reconnaissance,Service_Scan
183747,1526880842.370881,e,tcp,192.168.100.148,40850.0,192.168.100.3,39940.0,2,120,RST,1526880842.371158,27039,0.000277,0.000277,0.0,,,0.000277,0.000277,0.000277,,,,,1,1,60,60,3610.108154,0.0,0.0,1,Reconnaissance,Service_Scan
9195579,1528082813.922623,e s,tcp,192.168.100.150,56806.0,192.168.100.6,80.0,4,522,RST,1528082854.22915,203757,40.306526,0.0138,0.019516,,,0.041399,0.0,0.041399,,,,,3,1,462,60,0.07443,0.04962,0.0,1,DDoS/DoS,TCP
354887,1526880854.291313,e,tcp,192.168.100.150,56304,192.168.100.3,23702,2,120,RST,1526880854.339466,198180,0.048153,0.048153,0.0,,,0.048153,0.048153,0.048153,,,,,1,1,60,60,20.767138,0.0,0.0,1,Reconnaissance,Service_Scan
792053,1526904293.869303,e,tcp,192.168.100.149,7446,192.168.100.3,4916,2,120,RST,1526904293.869358,3360,5.5e-05,5.5e-05,0.0,,,5.5e-05,5.5e-05,5.5e-05,,,,,1,1,60,60,18181.818359,0.0,0.0,1,Reconnaissance,Service_Scan
78321,1526351372.419303,e s,tcp,192.168.100.150,1720,192.168.100.5,20,3,180,RST,1526351372.425876,14271,0.006573,0.006573,0.0,,,0.006573,0.006573,0.006573,,,,,2,1,120,60,304.275055,152.137527,0.0,1,Reconnaissance,Service_Scan
527665,1526898841.791604,e,tcp,192.168.100.147,65233.0,192.168.100.3,22835.0,2,120,RST,1526898841.792073,28347,0.000469,0.000469,0.0,,,0.000469,0.000469,0.000469,,,,,1,1,60,60,2132.196289,0.0,0.0,1,Reconnaissance,Service_Scan
34890396,1528095722.40325,e s,tcp,192.168.100.150,5171,192.168.100.3,80,2,308,REQ,1528095734.331494,33924,11.928244,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.083835,0.083835,0.0,1,DDoS/DoS,TCP
74408,1526350757.243651,e,tcp,192.168.100.148,2976,192.168.100.5,1,2,120,RST,1526350757.243831,10211,0.00018,0.00018,0.0,,,0.00018,0.00018,0.00018,,,,,1,1,60,60,5555.555664,0.0,0.0,1,Reconnaissance,Service_Scan
60418,1526349219.631044,e,icmp,192.168.100.5,0x0303,192.168.100.149,0x1cc0,1,70,URP,1526349219.631044,32228,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
484868,1526897713.912434,e,tcp,192.168.100.150,47666,192.168.100.3,2002,2,134,RST,1526897713.912452,3078,1.8e-05,1.8e-05,0.0,,,1.8e-05,1.8e-05,1.8e-05,,,,,1,1,74,60,55555.554688,0.0,0.0,1,Reconnaissance,Service_Scan
9719757,1528082937.436016,e s,tcp,192.168.100.149,54999.0,192.168.100.7,80.0,3,462,REQ,1528082978.686439,203610,41.250423,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.048484,0.048484,0.0,1,DDoS/DoS,TCP
932096,1526949246.828873,e,tcp,192.168.100.150,49731,192.168.100.3,13618,2,120,RST,1526949246.847681,112502,0.018808,0.018808,0.0,,,0.018808,0.018808,0.018808,,,,,1,1,60,60,53.168865,0.0,0.0,1,Reconnaissance,Service_Scan
34978498,1528095724.660373,e s,tcp,192.168.100.149,29015,192.168.100.3,80,2,308,REQ,1528095734.944984,122026,10.284611,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.097233,0.097233,0.0,1,DDoS/DoS,TCP
1592696,1526894694.196224,e,udp,192.168.100.7,33532,192.168.159.152,53,2,172,INT,1526894699.240352,37920,5.044128,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.19825,0.19825,0.0,0,Normal,Normal
415958,1526880860.601783,e,tcp,192.168.100.149,57044,192.168.100.3,1486,2,120,RST,1526880860.612099,259251,0.010316,0.010316,0.0,,,0.010316,0.010316,0.010316,,,,,1,1,60,60,96.93679,0.0,0.0,1,Reconnaissance,Service_Scan
572254,1526898843.275408,e,tcp,192.168.100.149,40081,192.168.100.3,16985,2,120,RST,1526898843.294934,72936,0.019526,0.019526,0.0,,,0.019526,0.019526,0.019526,,,,,1,1,60,60,51.213768,0.0,0.0,1,Reconnaissance,Service_Scan
888381,1526949244.293396,e,tcp,192.168.100.149,41607,192.168.100.3,57141,2,120,RST,1526949244.296049,68787,0.002653,0.002653,0.0,,,0.002653,0.002653,0.002653,,,,,1,1,60,60,376.931793,0.0,0.0,1,Reconnaissance,Service_Scan
346245,1526880853.315544,e,tcp,192.168.100.147,59460,192.168.100.3,15290,2,120,RST,1526880853.353117,189538,0.037573,0.037573,0.0,,,0.037573,0.037573,0.037573,,,,,1,1,60,60,26.614857,0.0,0.0,1,Reconnaissance,Service_Scan
454399,1526885665.994062,e,tcp,192.168.100.148,6589.0,192.168.100.3,4298,2,120,RST,1526885665.994091,726,2.9e-05,2.9e-05,0.0,,,2.9e-05,2.9e-05,2.9e-05,,,,,1,1,60,60,34482.757812,0.0,0.0,1,Reconnaissance,Service_Scan
9588655,1528082925.703991,e s,tcp,192.168.100.150,39881.0,192.168.100.6,80.0,3,462,REQ,1528082964.541611,72508,38.83762,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.051496,0.051496,0.0,1,DDoS/DoS,TCP
9581880,1528082925.324719,e s,tcp,192.168.100.148,30658.0,192.168.100.5,80.0,6,924,REQ,1528082964.252573,65733,38.927853,0.0,0.0,,,0.0,0.0,0.0,,,,,6,0,924,0,0.128443,0.128443,0.0,1,DDoS/DoS,TCP
651593,1526898849.540759,e,tcp,192.168.100.149,40081,192.168.100.3,47171,2,120,RST,1526898849.594833,152277,0.054074,0.054074,0.0,,,0.054074,0.054074,0.054074,,,,,1,1,60,60,18.493176,0.0,0.0,1,Reconnaissance,Service_Scan
